uniCode,parent,Tag,Name,num_childs,SizeLOC,Num_Code_Blocks,num_variables,num_calls,num_read_operations,num_write_operations,num_recursive_calls,num_local_calls,num_external_calls,Nested_Call_Depth,List_of_Code_Blocks
95-2-2736-4,95-2-2735-2,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
95-2-2736-5,95-2-2735-2,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
95-2-2736-6,95-2-2735-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
95-2-2736-7,95-2-2735-2,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
95-2-2736-8,95-2-2735-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
95-2-2736-9,95-2-2735-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
95-2-2736-10,95-2-2735-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
95-2-2736-11,95-2-2735-2,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
95-2-2735-3,95-2-0-0,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
95-3-0-0,95-0-0-0,F,RenameConversion,13,51,1,10,4,4,6,0,0,4,4,[2741]
95-3-2741-1,95-3-0-0,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
95-3-2741-2,95-3-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
95-3-2741-3,95-3-0-0,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
95-3-2741-4,95-3-0-0,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
95-3-2741-5,95-3-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
95-3-2741-6,95-3-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
95-3-2741-7,95-3-0-0,B,if,0,8,0,0,0,0,0,0,0,0,0,[]
95-3-2741-8,95-3-0-0,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
95-3-2741-9,95-3-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
95-3-2741-10,95-3-0-0,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
95-3-2741-11,95-3-0-0,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
95-3-2741-12,95-3-0-0,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
95-3-2741-13,95-3-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
95-4-0-0,95-0-0-0,F,AlterConversionOwner,4,15,1,4,2,2,2,0,1,1,2,[2743]
95-4-2743-1,95-4-0-0,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
95-4-2743-2,95-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
95-4-2743-3,95-4-0-0,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
95-4-2743-4,95-4-0-0,D,Assignment,1,1,0,2,1,2,0,0,1,0,1,[]
95-5-0-0,95-0-0-0,F,AlterConversionOwner_oid,2,7,1,3,2,2,1,0,1,1,2,[2745]
95-5-2745-1,95-5-0-0,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
95-5-2745-2,95-5-0-0,D,Assignment,1,1,0,2,1,2,0,0,1,0,1,[]
95-6-0-0,95-0-0-0,F,AlterConversionOwner_internal,5,56,1,10,4,5,5,0,0,4,4,[2747]
95-6-2747-1,95-6-0-0,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
95-6-2747-2,95-6-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
95-6-2747-3,95-6-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
95-6-2747-4,95-6-0-0,B,if,4,37,1,6,3,4,2,0,0,3,3,[2748]
95-6-2748-1,95-6-2747-4,B,if,4,18,1,1,1,0,1,0,0,1,1,[2749]
95-6-2749-1,95-6-2748-1,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
95-6-2749-2,95-6-2748-1,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
95-6-2749-3,95-6-2748-1,D,Assignment,1,3,0,1,0,0,1,0,0,0,0,[]
95-6-2749-4,95-6-2748-1,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
95-6-2748-2,95-6-2747-4,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
95-6-2748-3,95-6-2747-4,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
95-6-2748-4,95-6-2747-4,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
95-6-2747-5,95-6-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
