uniCode,parent,Tag,Name,num_childs,SizeLOC,Num_Code_Blocks,num_variables,num_calls,num_read_operations,num_write_operations,num_recursive_calls,num_local_calls,num_external_calls,Nested_Call_Depth,List_of_Code_Blocks
107-2-542-4,107-2-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
107-2-542-5,107-2-0-0,D,Assignment,2,4,0,4,1,3,1,0,0,1,1,[]
107-2-542-6,107-2-0-0,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
107-3-0-0,107-0-0-0,F,PerformPortalClose,5,34,1,4,0,1,3,0,0,0,0,[545]
107-3-545-1,107-3-0-0,B,if,0,5,1,0,0,0,0,0,0,0,0,[546]
107-3-545-2,107-3-0-0,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
107-3-545-3,107-3-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
107-3-545-4,107-3-0-0,B,if,1,7,1,1,0,0,1,0,0,0,0,[547]
107-3-547-1,107-3-545-4,D,Assignment,1,3,0,1,0,0,1,0,0,0,0,[]
107-3-545-5,107-3-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
107-4-0-0,107-0-0-0,F,PortalCleanup,4,40,1,6,1,0,6,1,0,0,1,[549]
107-4-549-1,107-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
107-4-549-2,107-4-0-0,D,Assignment,2,1,0,1,1,0,1,1,0,0,1,[]
107-4-549-3,107-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
107-4-549-4,107-4-0-0,B,if,2,26,1,3,0,0,3,0,0,0,0,[550]
107-4-550-1,107-4-549-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
107-4-550-2,107-4-549-4,B,if,2,22,1,2,0,0,2,0,0,0,0,[551]
107-4-551-1,107-4-550-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
107-4-551-2,107-4-550-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
107-5-0-0,107-0-0-0,F,PersistHoldablePortal,18,151,1,22,1,6,16,0,0,1,1,[553]
107-5-553-1,107-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
107-5-553-2,107-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
107-5-553-3,107-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
107-5-553-4,107-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
107-5-553-5,107-5-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
107-5-553-6,107-5-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
107-5-553-7,107-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
107-5-553-8,107-5-0-0,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
107-5-553-9,107-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
107-5-553-10,107-5-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
107-5-553-11,107-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
107-5-553-12,107-5-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
107-5-553-13,107-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
107-5-553-14,107-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
107-5-553-15,107-5-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
107-5-553-16,107-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
107-5-553-17,107-5-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
107-5-553-18,107-5-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
