Parent,uniCode,Tag,Name,num_childs,sizeLOC,code_location,Num_Code_Blocks,num_variables,num_calls,num_read_operations,num_write_operations,num_recursive_calls,num_local_calls,num_external_calls,Nested_Call_Depth,List_Code_Blocks
94-3-0-0,94-3-2653-4,D,Assignment,1,4,324,0,1,0,0,1,0,0,0,0,[]
94-3-0-0,94-3-2653-5,D,Assignment,1,4,328,0,1,0,0,1,0,0,0,0,[]
94-3-0-0,94-3-2653-6,D,Assignment,2,1,333,0,1,1,0,1,0,0,1,1,[]
94-3-0-0,94-3-2653-7,D,Assignment,2,2,335,0,2,1,1,1,0,0,1,1,[]
94-3-0-0,94-3-2653-8,L,for/while,1,15,338,1,7,1,6,1,0,0,1,1,[2656]
94-3-2653-8,94-3-2656-1,B,if-else/switch,2,8,342,1,7,1,6,1,0,0,1,1,[2657]
94-3-2656-1,94-3-2657-1,D,Assignment,5,2,346,0,5,0,4,1,0,0,0,0,[]
94-3-2656-1,94-3-2657-2,D,Assignment,1,1,348,0,2,1,2,0,0,0,1,1,[]
94-3-0-0,94-3-2653-9,D,Assignment,1,1,354,0,0,1,0,0,0,0,1,1,[]
94-3-0-0,94-3-2653-10,B,if,2,6,358,1,4,1,3,1,0,0,1,1,[2658]
94-3-2653-10,94-3-2658-1,D,Assignment,3,2,360,0,3,0,2,1,0,0,0,0,[]
94-3-2653-10,94-3-2658-2,D,Assignment,1,1,362,0,1,1,1,0,0,0,1,1,[]
94-3-0-0,94-3-2653-11,B,if,2,5,366,1,2,1,1,1,0,0,1,1,[2659]
94-3-2653-11,94-3-2659-1,D,Assignment,1,1,368,0,1,1,1,0,0,0,1,1,[]
94-3-2653-11,94-3-2659-2,D,Assignment,1,1,369,0,1,0,0,1,0,0,0,0,[]
94-0-0-0,94-4-0-0,F,DeleteComments,7,40,387,1,8,3,2,6,0,0,3,3,[2661]
94-4-0-0,94-4-2661-1,D,Assignment,1,4,395,0,1,0,0,1,0,0,0,0,[]
94-4-0-0,94-4-2661-2,D,Assignment,1,4,399,0,1,0,0,1,0,0,0,0,[]
94-4-0-0,94-4-2661-3,B,if-else/switch,2,10,404,1,2,0,0,2,0,0,0,0,[2662]
94-4-2661-3,94-4-2662-1,D,Assignment,1,4,406,0,1,0,0,1,0,0,0,0,[]
94-4-2661-3,94-4-2662-2,D,Assignment,1,1,410,0,1,0,0,1,0,0,0,0,[]
94-4-0-0,94-4-2661-4,D,Assignment,2,1,415,0,1,1,0,1,0,0,1,1,[]
94-4-0-0,94-4-2661-5,D,Assignment,2,2,417,0,3,1,2,1,0,0,1,1,[]
94-4-0-0,94-4-2661-6,L,for/while,0,2,420,0,0,0,0,0,0,0,0,0,[]
94-4-0-0,94-4-2661-7,D,Assignment,1,1,425,0,0,1,0,0,0,0,1,1,[]
94-0-0-0,94-5-0-0,F,DeleteSharedComments,6,28,435,1,5,3,1,4,0,0,3,3,[2664]
94-5-0-0,94-5-2664-1,D,Assignment,1,4,442,0,1,0,0,1,0,0,0,0,[]
94-5-0-0,94-5-2664-2,D,Assignment,1,4,446,0,1,0,0,1,0,0,0,0,[]
94-5-0-0,94-5-2664-3,D,Assignment,2,1,451,0,1,1,0,1,0,0,1,1,[]
94-5-0-0,94-5-2664-4,D,Assignment,2,2,453,0,2,1,1,1,0,0,1,1,[]
94-5-0-0,94-5-2664-5,L,for/while,0,2,456,0,0,0,0,0,0,0,0,0,[]
94-5-0-0,94-5-2664-6,D,Assignment,1,1,461,0,0,1,0,0,0,0,1,1,[]
94-0-0-0,94-6-0-0,F,CommentRelation,6,57,477,1,5,3,3,2,0,1,2,3,[2666]
94-6-0-0,94-6-2666-1,D,Assignment,2,1,480,0,2,0,1,1,0,0,0,0,[]
94-6-0-0,94-6-2666-2,D,Assignment,2,1,487,0,2,1,1,1,0,0,1,1,[]
94-6-0-0,94-6-2666-3,B,if,0,3,490,0,0,0,0,0,0,0,0,0,[]
94-6-0-0,94-6-2666-4,B,if-else/switch,4,31,496,4,0,0,0,0,0,0,0,0,"[2667, 2668, 2669, 2670]"
94-6-2666-4,94-6-2667-1,B,if,0,5,499,0,0,0,0,0,0,0,0,0,[]
94-6-2666-4,94-6-2668-1,B,if,0,5,506,0,0,0,0,0,0,0,0,0,[]
94-6-2666-4,94-6-2669-1,B,if,0,5,513,0,0,0,0,0,0,0,0,0,[]
94-6-2666-4,94-6-2670-1,B,if,0,5,520,0,0,0,0,0,0,0,0,0,[]
94-6-0-0,94-6-2666-5,D,Assignment,1,2,529,0,0,1,0,0,0,1,0,1,[]
94-6-0-0,94-6-2666-6,D,Assignment,1,1,533,0,1,1,1,0,0,0,1,1,[]
94-0-0-0,94-7-0-0,F,CommentAttribute,11,40,549,1,14,4,8,6,0,1,3,4,[2672]
94-7-0-0,94-7-2672-1,D,Assignment,2,1,557,0,2,0,1,1,0,0,0,0,[]
94-7-0-0,94-7-2672-2,B,if,0,2,558,0,0,0,0,0,0,0,0,0,[]
94-7-0-0,94-7-2672-3,D,Assignment,3,1,560,0,3,0,2,1,0,0,0,0,[]
94-7-0-0,94-7-2672-4,D,Assignment,2,1,561,0,2,0,1,1,0,0,0,0,[]
94-7-0-0,94-7-2672-5,D,Assignment,2,1,564,0,2,0,1,1,0,0,0,0,[]
94-7-0-0,94-7-2672-6,D,Assignment,2,1,565,0,2,1,1,1,0,0,1,1,[]
94-7-0-0,94-7-2672-7,B,if,0,3,569,0,0,0,0,0,0,0,0,0,[]
94-7-0-0,94-7-2672-8,D,Assignment,2,1,575,0,1,1,0,1,0,0,1,1,[]
94-7-0-0,94-7-2672-9,B,if,0,5,576,0,0,0,0,0,0,0,0,0,[]
94-7-0-0,94-7-2672-10,D,Assignment,1,2,583,0,1,1,1,0,0,1,0,1,[]
94-7-0-0,94-7-2672-11,D,Assignment,1,1,588,0,1,1,1,0,0,0,1,1,[]
